image_id,file_name,split,damage_count,total_damage_area,dominant_damage,has_dent,has_scratch,has_crack,has_glass_shatter,has_lamp_broken,has_tire_flat
1955,001955.jpg,train2017,1,6382.0,scratch,0,1,0,0,0,0
1956,001956.jpg,train2017,2,329095.0,lamp broken,0,1,0,0,1,0
1957,001957.jpg,train2017,1,72258.0,dent,1,0,0,0,0,0
1958,001958.jpg,train2017,2,50272.0,dent,1,1,0,0,0,0
1959,001959.jpg,train2017,2,76736.0,scratch,0,1,0,0,0,0
1960,001960.jpg,train2017,3,274869.0,dent,1,1,1,0,0,0
1961,001961.jpg,train2017,3,286586.0,dent,1,0,0,0,0,0
1964,001964.jpg,train2017,7,297110.0,dent,1,1,1,0,0,0
1965,001965.jpg,train2017,2,79594.0,scratch,1,1,0,0,0,0
1966,001966.jpg,train2017,1,190898.0,dent,1,0,0,0,0,0
1969,001969.jpg,train2017,1,222268.0,glass shatter,0,0,0,1,0,0
1970,001970.jpg,train2017,2,7632.0,scratch,0,1,0,0,0,0
1971,001971.jpg,train2017,3,324116.0,scratch,1,1,0,0,0,0
1972,001972.jpg,train2017,3,371015.0,scratch,1,1,0,0,0,0
1973,001973.jpg,train2017,1,1540.0,crack,0,0,1,0,0,0
1975,001975.jpg,train2017,3,373815.0,lamp broken,1,1,0,0,1,0
1976,001976.jpg,train2017,5,220138.0,dent,1,1,0,0,0,0
1977,001977.jpg,train2017,7,263596.0,lamp broken,1,1,1,0,1,0
1978,001978.jpg,train2017,12,101283.0,lamp broken,1,1,1,0,1,0
1983,001983.jpg,train2017,5,282326.0,scratch,1,1,0,0,0,0
1985,001985.jpg,train2017,2,1403.0,crack,0,0,1,0,0,0
1986,001986.jpg,train2017,2,5346.0,crack,0,0,1,0,0,0
1987,001987.jpg,train2017,3,18186.0,dent,1,1,0,0,0,0
1988,001988.jpg,train2017,1,5900.0,scratch,0,1,0,0,0,0
1989,001989.jpg,train2017,2,254536.0,scratch,0,1,0,0,0,0
1990,001990.jpg,train2017,2,9855.0,dent,1,1,0,0,0,0
1991,001991.jpg,train2017,4,41278.0,dent,1,1,1,0,0,0
1992,001992.jpg,train2017,1,219789.0,scratch,0,1,0,0,0,0
1995,001995.jpg,train2017,5,55819.0,dent,1,1,1,0,1,0
1996,001996.jpg,train2017,7,115731.0,lamp broken,1,1,1,0,1,0
1998,001998.jpg,train2017,9,179194.0,dent,1,1,1,0,0,0
1999,001999.jpg,train2017,2,30438.0,scratch,0,1,0,0,0,0
2000,002000.jpg,train2017,2,32149.0,scratch,0,1,1,0,0,0
2002,002002.jpg,train2017,4,133548.0,dent,1,1,0,0,1,0
2003,002003.jpg,train2017,3,69318.0,dent,1,1,0,0,1,0
2004,002004.jpg,train2017,1,139595.0,dent,1,0,0,0,0,0
2005,002005.jpg,train2017,4,30814.0,dent,1,1,0,0,0,0
2008,002008.jpg,train2017,8,477108.0,dent,1,1,0,0,1,0
2010,002010.jpg,train2017,5,142826.0,dent,1,1,0,0,0,0
2013,002013.jpg,train2017,1,198600.0,scratch,0,1,0,0,0,0
2017,002017.jpg,train2017,3,141888.0,scratch,0,1,0,0,0,0
2018,002018.jpg,train2017,3,38792.0,scratch,0,1,0,0,0,0
2019,002019.jpg,train2017,2,480297.0,scratch,0,1,0,0,0,0
2020,002020.jpg,train2017,2,167806.0,scratch,0,1,0,0,0,1
2021,002021.jpg,train2017,1,5373.0,dent,1,0,0,0,0,0
2022,002022.jpg,train2017,2,53379.0,dent,1,0,0,0,0,0
2023,002023.jpg,train2017,2,119809.0,dent,1,0,0,0,0,0
2024,002024.jpg,train2017,5,63260.0,scratch,1,1,1,0,0,0
2025,002025.jpg,train2017,3,220173.0,dent,1,0,0,0,1,0
2026,002026.jpg,train2017,3,172918.0,lamp broken,1,0,0,0,1,0
2027,002027.jpg,train2017,2,50343.0,dent,1,1,0,0,0,0
2028,002028.jpg,train2017,3,56622.0,scratch,0,1,1,0,0,0
2029,002029.jpg,train2017,1,10720.0,scratch,0,1,0,0,0,0
2030,002030.jpg,train2017,4,37226.0,dent,1,0,1,0,0,0
2031,002031.jpg,train2017,3,76052.0,dent,1,0,1,0,0,0
2032,002032.jpg,train2017,1,50834.0,dent,1,0,0,0,0,0
2033,002033.jpg,train2017,2,58728.0,scratch,0,1,0,0,0,0
2034,002034.jpg,train2017,1,111735.0,scratch,0,1,0,0,0,0
2037,002037.jpg,train2017,3,224048.0,dent,1,0,0,0,1,0
2038,002038.jpg,train2017,5,97364.0,lamp broken,1,1,1,0,1,0
2039,002039.jpg,train2017,3,43346.0,dent,1,1,1,0,0,0
2040,002040.jpg,train2017,1,55902.0,dent,1,0,0,0,0,0
2041,002041.jpg,train2017,1,19909.0,dent,1,0,0,0,0,0
2042,002042.jpg,train2017,1,28379.0,dent,1,0,0,0,0,0
2043,002043.jpg,train2017,2,33911.0,dent,1,1,0,0,0,0
2044,002044.jpg,train2017,1,308416.0,dent,1,0,0,0,0,0
2047,002047.jpg,train2017,1,59990.0,scratch,0,1,0,0,0,0
2048,002048.jpg,train2017,2,5638.0,scratch,0,1,0,0,0,0
2049,002049.jpg,train2017,3,33385.0,dent,1,1,0,0,0,0
2050,002050.jpg,train2017,1,115839.0,scratch,0,1,0,0,0,0
2051,002051.jpg,train2017,1,37963.0,scratch,0,1,0,0,0,0
2052,002052.jpg,train2017,1,55724.0,scratch,0,1,0,0,0,0
2053,002053.jpg,train2017,1,28039.0,scratch,0,1,0,0,0,0
2054,002054.jpg,train2017,3,31903.0,scratch,0,1,0,0,0,0
2055,002055.jpg,train2017,1,54999.0,scratch,0,1,0,0,0,0
2058,002058.jpg,train2017,3,124876.0,scratch,0,1,0,0,0,0
2059,002059.jpg,train2017,3,242971.0,scratch,0,1,0,0,0,0
2060,002060.jpg,train2017,1,37782.0,scratch,0,1,0,0,0,0
2061,002061.jpg,train2017,1,71715.0,scratch,0,1,0,0,0,0
2067,002067.jpg,train2017,5,92799.0,lamp broken,0,0,1,0,1,0
2068,002068.jpg,train2017,2,322623.0,lamp broken,1,0,0,0,1,0
2069,002069.jpg,train2017,2,36750.0,dent,1,0,0,0,0,0
2071,002071.jpg,train2017,3,134724.0,dent,1,1,0,0,0,0
2074,002074.jpg,train2017,5,100488.0,dent,1,1,0,0,0,0
2075,002075.jpg,train2017,2,97069.0,dent,1,1,0,0,0,0
2077,002077.jpg,train2017,2,30073.0,scratch,0,1,0,0,0,0
2078,002078.jpg,train2017,3,26249.0,scratch,0,1,0,0,0,0
2079,002079.jpg,train2017,1,278706.0,scratch,0,1,0,0,0,0
2080,002080.jpg,train2017,3,100032.0,dent,1,1,0,0,0,0
2081,002081.jpg,train2017,3,88441.0,dent,1,1,0,0,0,0
2082,002082.jpg,train2017,1,117657.0,scratch,0,1,0,0,0,0
2084,002084.jpg,train2017,4,74848.0,lamp broken,1,1,0,0,1,0
2085,002085.jpg,train2017,2,143629.0,lamp broken,1,0,0,0,1,0
2089,002089.jpg,train2017,1,17808.0,scratch,0,1,0,0,0,0
2097,002097.jpg,train2017,7,64591.0,scratch,1,1,0,0,0,0
2099,002099.jpg,train2017,3,265753.0,scratch,0,1,1,0,0,0
2100,002100.jpg,train2017,1,78354.0,scratch,0,1,0,0,0,0
2101,002101.jpg,train2017,4,126499.0,scratch,0,1,1,0,0,0
2103,002103.jpg,train2017,1,32245.0,scratch,0,1,0,0,0,0
2104,002104.jpg,train2017,3,176360.0,scratch,1,1,0,0,0,0
2105,002105.jpg,train2017,1,52093.0,scratch,0,1,0,0,0,0
2106,002106.jpg,train2017,2,74675.0,scratch,0,1,0,0,0,0
2107,002107.jpg,train2017,3,288560.0,lamp broken,1,1,0,0,1,0
2108,002108.jpg,train2017,2,228198.0,scratch,0,1,0,0,0,0
2109,002109.jpg,train2017,1,28211.0,scratch,0,1,0,0,0,0
2110,002110.jpg,train2017,2,36408.0,scratch,0,1,0,0,0,0
2111,002111.jpg,train2017,3,136412.0,dent,1,1,0,0,0,0
2112,002112.jpg,train2017,1,150604.0,scratch,0,1,0,0,0,0
2113,002113.jpg,train2017,3,116892.0,dent,1,1,0,0,0,0
2114,002114.jpg,train2017,4,125049.0,dent,1,1,0,0,0,0
2116,002116.jpg,train2017,2,54469.0,dent,1,0,0,0,0,0
2117,002117.jpg,train2017,2,103281.0,dent,1,0,0,0,0,0
2118,002118.jpg,train2017,3,77995.0,dent,1,1,0,0,0,0
2119,002119.jpg,train2017,2,51344.0,dent,1,0,0,0,0,0
2120,002120.jpg,train2017,4,397891.0,scratch,1,1,0,0,1,0
2121,002121.jpg,train2017,8,72380.0,scratch,0,1,1,0,0,0
2122,002122.jpg,train2017,2,218405.0,lamp broken,1,0,0,0,1,0
2123,002123.jpg,train2017,4,83829.0,dent,1,1,0,0,1,0
2124,002124.jpg,train2017,2,43191.0,dent,1,1,0,0,0,0
2127,002127.jpg,train2017,2,14005.0,dent,1,1,0,0,0,0
2131,002131.jpg,train2017,5,54941.0,scratch,0,1,0,0,0,0
2132,002132.jpg,train2017,2,5889.0,scratch,0,1,0,0,0,0
2133,002133.jpg,train2017,2,8339.0,scratch,0,1,0,0,0,0
2134,002134.jpg,train2017,1,12763.0,dent,1,0,0,0,0,0
2135,002135.jpg,train2017,1,5833.0,scratch,0,1,0,0,0,0
2136,002136.jpg,train2017,1,9990.0,scratch,0,1,0,0,0,0
2137,002137.jpg,train2017,2,7451.0,scratch,0,1,0,0,0,0
2142,002142.jpg,train2017,6,131266.0,dent,1,1,0,0,0,0
2143,002143.jpg,train2017,1,89977.0,dent,1,0,0,0,0,0
2144,002144.jpg,train2017,2,140273.0,scratch,1,1,0,0,0,0
2145,002145.jpg,train2017,1,18256.0,dent,1,0,0,0,0,0
2146,002146.jpg,train2017,2,100672.0,scratch,0,1,0,0,0,0
2147,002147.jpg,train2017,5,64097.0,dent,1,1,0,0,0,0
2148,002148.jpg,train2017,5,181023.0,dent,1,1,0,0,0,0
2149,002149.jpg,train2017,1,28959.0,scratch,0,1,0,0,0,0
2150,002150.jpg,train2017,6,198477.0,lamp broken,1,1,0,0,1,0
2157,002157.jpg,train2017,1,13087.0,dent,1,0,0,0,0,0
2158,002158.jpg,train2017,3,197441.0,dent,1,0,0,0,0,0
2159,002159.jpg,train2017,1,140922.0,dent,1,0,0,0,0,0
2160,002160.jpg,train2017,4,163064.0,dent,1,1,0,0,0,0
2161,002161.jpg,train2017,1,144520.0,scratch,0,1,0,0,0,0
2162,002162.jpg,train2017,4,207474.0,lamp broken,1,0,0,0,1,0
2165,002165.jpg,train2017,1,114562.0,scratch,0,1,0,0,0,0
2166,002166.jpg,train2017,3,52204.0,scratch,0,1,1,0,0,0
2167,002167.jpg,train2017,1,30200.0,scratch,0,1,0,0,0,0
2168,002168.jpg,train2017,2,396381.0,scratch,1,1,0,0,0,0
2173,002173.jpg,train2017,2,404657.0,scratch,0,1,0,0,0,0
2174,002174.jpg,train2017,1,125470.0,scratch,0,1,0,0,0,0
2175,002175.jpg,train2017,1,12053.0,scratch,0,1,0,0,0,0
2177,002177.jpg,train2017,2,169264.0,scratch,1,1,0,0,0,0
2179,002179.jpg,train2017,2,21058.0,dent,1,1,0,0,0,0
2180,002180.jpg,train2017,2,261394.0,scratch,0,1,0,0,0,0
2181,002181.jpg,train2017,2,47162.0,dent,1,1,0,0,0,0
2183,002183.jpg,train2017,1,37101.0,dent,1,0,0,0,0,0
2184,002184.jpg,train2017,2,119221.0,dent,1,0,1,0,0,0
2185,002185.jpg,train2017,3,243983.0,scratch,1,1,0,0,0,0
2186,002186.jpg,train2017,3,157608.0,dent,1,1,0,0,0,0
2187,002187.jpg,train2017,2,120879.0,dent,1,0,1,0,0,0
2188,002188.jpg,train2017,1,58267.0,dent,1,0,0,0,0,0
2191,002191.jpg,train2017,3,33407.0,scratch,0,1,0,0,0,0
2192,002192.jpg,train2017,3,18069.0,scratch,0,1,0,0,0,0
2193,002193.jpg,train2017,1,6838.0,scratch,0,1,0,0,0,0
2196,002196.jpg,train2017,1,36891.0,dent,1,0,0,0,0,0
2198,002198.jpg,train2017,1,230605.0,dent,1,0,0,0,0,0
2201,002201.jpg,train2017,4,75170.0,dent,1,1,0,0,1,0
2207,002207.jpg,train2017,2,23952.0,scratch,0,1,0,0,0,0
2208,002208.jpg,train2017,1,72233.0,dent,1,0,0,0,0,0
2209,002209.jpg,train2017,2,201831.0,scratch,0,1,0,0,0,0
2210,002210.jpg,train2017,2,575104.0,scratch,0,1,0,0,0,0
2211,002211.jpg,train2017,1,30414.0,scratch,0,1,0,0,0,0
2212,002212.jpg,train2017,4,139073.0,lamp broken,1,0,1,0,1,0
2214,002214.jpg,train2017,4,72268.0,lamp broken,1,0,1,0,1,0
2217,002217.jpg,train2017,2,92812.0,dent,1,1,0,0,0,0
2218,002218.jpg,train2017,4,75530.0,dent,1,1,0,0,0,0
2219,002219.jpg,train2017,1,55878.0,dent,1,0,0,0,0,0
2220,002220.jpg,train2017,3,155184.0,scratch,1,1,0,0,0,0
2221,002221.jpg,train2017,1,9835.0,dent,1,0,0,0,0,0
2222,002222.jpg,train2017,4,67574.0,scratch,1,1,0,0,0,0
2223,002223.jpg,train2017,6,499764.0,scratch,1,1,0,0,0,0
2224,002224.jpg,train2017,3,201181.0,scratch,1,1,0,0,0,0
2225,002225.jpg,train2017,1,510526.0,scratch,0,1,0,0,0,0
2226,002226.jpg,train2017,1,192188.0,scratch,0,1,0,0,0,0
2227,002227.jpg,train2017,1,47953.0,scratch,0,1,0,0,0,0
2228,002228.jpg,train2017,3,157819.0,scratch,0,1,0,0,0,0
2229,002229.jpg,train2017,2,123516.0,scratch,0,1,0,0,0,0
2230,002230.jpg,train2017,2,480442.0,dent,1,1,0,0,0,0
2231,002231.jpg,train2017,4,479450.0,dent,1,1,0,0,0,0
2232,002232.jpg,train2017,4,428854.0,dent,1,1,0,0,0,0
2233,002233.jpg,train2017,1,262496.0,scratch,0,1,0,0,0,0
2234,002234.jpg,train2017,3,97819.0,scratch,0,1,0,0,0,0
2236,002236.jpg,train2017,5,319481.0,scratch,1,1,0,0,0,0
2237,002237.jpg,train2017,1,19266.0,scratch,0,1,0,0,0,0
2238,002238.jpg,train2017,1,11682.0,scratch,0,1,0,0,0,0
2239,002239.jpg,train2017,3,146933.0,scratch,0,1,0,0,0,0
2242,002242.jpg,train2017,3,100242.0,dent,1,1,1,0,0,0
2243,002243.jpg,train2017,1,292400.0,lamp broken,0,0,0,0,1,0
2245,002245.jpg,train2017,7,478848.0,scratch,1,1,0,0,0,0
2246,002246.jpg,train2017,4,85708.0,scratch,1,1,0,0,0,0
2247,002247.jpg,train2017,3,18931.0,dent,1,1,1,0,0,0
2248,002248.jpg,train2017,1,113299.0,dent,1,0,0,0,0,0
2249,002249.jpg,train2017,4,43627.0,scratch,1,1,0,0,0,0
2250,002250.jpg,train2017,4,247840.0,tire flat,1,1,0,0,1,1
2251,002251.jpg,train2017,4,56062.0,scratch,1,1,1,0,0,0
2253,002253.jpg,train2017,4,106329.0,dent,1,1,1,0,0,0
2256,002256.jpg,train2017,4,76714.0,scratch,0,1,0,0,0,0
2257,002257.jpg,train2017,3,58626.0,scratch,0,1,1,0,0,0
2258,002258.jpg,train2017,1,53624.0,scratch,0,1,0,0,0,0
2259,002259.jpg,train2017,1,96489.0,scratch,0,1,0,0,0,0
2260,002260.jpg,train2017,1,61846.0,scratch,0,1,0,0,0,0
2261,002261.jpg,train2017,1,131107.0,scratch,0,1,0,0,0,0
2263,002263.jpg,train2017,2,69298.0,lamp broken,0,0,1,0,1,0
2264,002264.jpg,train2017,2,152314.0,lamp broken,0,0,1,0,1,0
2265,002265.jpg,train2017,2,8674.0,crack,0,0,1,0,0,0
2266,002266.jpg,train2017,1,608260.0,glass shatter,0,0,0,1,0,0
2271,002271.jpg,train2017,7,156879.0,dent,1,1,1,0,1,0
2273,002273.jpg,train2017,5,207075.0,dent,1,1,1,0,1,0
2274,002274.jpg,train2017,2,305506.0,lamp broken,1,0,0,0,1,0
2277,002277.jpg,train2017,5,137025.0,dent,1,0,1,0,1,0
2281,002281.jpg,train2017,4,89899.0,dent,1,1,0,0,0,0
2282,002282.jpg,train2017,1,30385.0,dent,1,0,0,0,0,0
2283,002283.jpg,train2017,1,16604.0,dent,1,0,0,0,0,0
2284,002284.jpg,train2017,4,28083.0,scratch,0,1,0,0,0,0
2285,002285.jpg,train2017,4,195714.0,dent,1,1,0,0,1,0
2286,002286.jpg,train2017,1,40936.0,scratch,0,1,0,0,0,0
2287,002287.jpg,train2017,7,15759.0,dent,1,0,1,0,0,0
2288,002288.jpg,train2017,5,137695.0,dent,1,1,0,0,1,0
2289,002289.jpg,train2017,1,176844.0,scratch,0,1,0,0,0,0
2290,002290.jpg,train2017,3,133083.0,dent,1,0,0,0,0,0
2291,002291.jpg,train2017,4,128850.0,dent,1,0,1,0,0,0
2292,002292.jpg,train2017,1,55044.0,dent,1,0,0,0,0,0
2293,002293.jpg,train2017,2,94363.0,scratch,0,1,0,0,0,0
2295,002295.jpg,train2017,3,183614.0,lamp broken,1,1,0,0,1,0
2296,002296.jpg,train2017,2,105107.0,lamp broken,0,1,0,0,1,0
2300,002300.jpg,train2017,6,195719.0,dent,1,1,0,0,0,0
2301,002301.jpg,train2017,4,158916.0,dent,1,1,0,0,0,0
2302,002302.jpg,train2017,4,86235.0,dent,1,1,0,0,0,0
2303,002303.jpg,train2017,4,133341.0,dent,1,1,1,0,1,0
2304,002304.jpg,train2017,1,230721.0,dent,1,0,0,0,0,0
2305,002305.jpg,train2017,2,99788.0,dent,1,0,0,0,0,0
2306,002306.jpg,train2017,3,62776.0,scratch,0,1,0,0,0,0
2308,002308.jpg,train2017,2,222902.0,dent,1,0,0,0,1,0
2309,002309.jpg,train2017,4,280139.0,tire flat,1,1,0,0,0,1
2310,002310.jpg,train2017,3,205762.0,glass shatter,1,0,0,1,0,0
2311,002311.jpg,train2017,2,28954.0,scratch,0,1,1,0,0,0
2312,002312.jpg,train2017,2,85460.0,scratch,0,1,0,0,0,0
2313,002313.jpg,train2017,1,50238.0,dent,1,0,0,0,0,0
2317,002317.jpg,train2017,3,241333.0,scratch,0,1,0,0,0,0
2318,002318.jpg,train2017,1,173320.0,dent,1,0,0,0,0,0
2319,002319.jpg,train2017,2,46909.0,scratch,0,1,0,0,0,0
2320,002320.jpg,train2017,2,218113.0,dent,1,1,0,0,0,0
2321,002321.jpg,train2017,2,146044.0,dent,1,1,0,0,0,0
2322,002322.jpg,train2017,1,20008.0,dent,1,0,0,0,0,0
2323,002323.jpg,train2017,3,79598.0,scratch,1,1,1,0,0,0
2324,002324.jpg,train2017,2,532614.0,scratch,1,1,0,0,0,0
2327,002327.jpg,train2017,2,75972.0,scratch,1,1,0,0,0,0
2328,002328.jpg,train2017,2,57066.0,dent,1,0,0,0,0,0
2329,002329.jpg,train2017,2,50445.0,dent,1,0,0,0,0,0
2334,002334.jpg,train2017,2,135330.0,dent,1,0,0,0,0,0
2335,002335.jpg,train2017,2,98691.0,dent,1,0,1,0,0,0
2336,002336.jpg,train2017,1,88899.0,dent,1,0,0,0,0,0
2337,002337.jpg,train2017,3,53954.0,dent,1,1,1,0,0,0
2339,002339.jpg,train2017,4,136105.0,dent,1,1,1,0,0,0
2340,002340.jpg,train2017,2,37135.0,dent,1,1,0,0,0,0
2341,002341.jpg,train2017,2,40382.0,dent,1,0,1,0,0,0
2344,002344.jpg,train2017,2,341985.0,lamp broken,0,1,0,0,1,0
2347,002347.jpg,train2017,1,33394.0,dent,1,0,0,0,0,0
2348,002348.jpg,train2017,3,199699.0,dent,1,1,0,0,0,0
2349,002349.jpg,train2017,3,37636.0,lamp broken,1,0,1,0,1,0
2350,002350.jpg,train2017,4,34830.0,dent,1,0,0,0,0,0
2352,002352.jpg,train2017,4,236325.0,dent,1,1,1,0,1,0
2353,002353.jpg,train2017,5,100923.0,dent,1,0,1,0,1,0
2354,002354.jpg,train2017,3,359672.0,lamp broken,1,1,0,0,1,0
2355,002355.jpg,train2017,5,36160.0,dent,1,1,1,0,0,0
2357,002357.jpg,train2017,1,101104.0,dent,1,0,0,0,0,0
2360,002360.jpg,train2017,3,181032.0,scratch,1,1,1,0,0,0
2362,002362.jpg,train2017,2,171495.0,lamp broken,1,0,0,0,1,0
2364,002364.jpg,train2017,4,173520.0,dent,1,1,0,0,0,0
2365,002365.jpg,train2017,5,339197.0,dent,1,1,0,0,0,0
2366,002366.jpg,train2017,1,53833.0,scratch,0,1,0,0,0,0
2367,002367.jpg,train2017,4,32582.0,dent,1,1,1,0,0,0
2368,002368.jpg,train2017,2,5740.0,scratch,0,1,1,0,0,0
2369,002369.jpg,train2017,4,329772.0,lamp broken,1,1,1,0,1,0
2370,002370.jpg,train2017,1,47632.0,scratch,0,1,0,0,0,0
2371,002371.jpg,train2017,1,251892.0,dent,1,0,0,0,0,0
2372,002372.jpg,train2017,2,167364.0,scratch,0,1,1,0,0,0
2373,002373.jpg,train2017,1,10784.0,scratch,0,1,0,0,0,0
2374,002374.jpg,train2017,3,100656.0,scratch,0,1,1,0,0,0
2375,002375.jpg,train2017,1,102712.0,scratch,0,1,0,0,0,0
2376,002376.jpg,train2017,2,97663.0,scratch,0,1,0,0,0,0
2377,002377.jpg,train2017,2,68539.0,lamp broken,1,0,0,0,1,0
2378,002378.jpg,train2017,3,68535.0,dent,1,1,0,0,0,1
2379,002379.jpg,train2017,3,200551.0,dent,1,1,0,0,0,0
2383,002383.jpg,train2017,1,120586.0,scratch,0,1,0,0,0,0
2384,002384.jpg,train2017,3,122380.0,dent,1,0,0,0,0,0
2386,002386.jpg,train2017,3,409072.0,lamp broken,1,1,0,0,1,0
2387,002387.jpg,train2017,3,89923.0,scratch,0,1,0,0,0,0
2388,002388.jpg,train2017,8,280232.0,lamp broken,1,1,1,0,1,0
2390,002390.jpg,train2017,6,229191.0,dent,1,1,0,0,0,0
2391,002391.jpg,train2017,2,17978.0,scratch,0,1,0,0,0,0
2392,002392.jpg,train2017,2,119377.0,scratch,0,1,0,0,0,0
2394,002394.jpg,train2017,6,93349.0,lamp broken,0,1,1,0,1,0
2395,002395.jpg,train2017,1,145386.0,dent,1,0,0,0,0,0
2396,002396.jpg,train2017,1,315895.0,dent,1,0,0,0,0,0
2397,002397.jpg,train2017,1,43122.0,dent,1,0,0,0,0,0
2398,002398.jpg,train2017,1,133438.0,dent,1,0,0,0,0,0
2399,002399.jpg,train2017,2,81253.0,dent,1,1,0,0,0,0
2400,002400.jpg,train2017,1,88751.0,dent,1,0,0,0,0,0
2401,002401.jpg,train2017,1,143496.0,dent,1,0,0,0,0,0
2402,002402.jpg,train2017,1,127483.0,dent,1,0,0,0,0,0
2403,002403.jpg,train2017,1,38511.0,dent,1,0,0,0,0,0
2404,002404.jpg,train2017,1,7915.0,scratch,0,1,0,0,0,0
2405,002405.jpg,train2017,2,28013.0,scratch,0,1,0,0,0,0
2406,002406.jpg,train2017,1,3174.0,scratch,0,1,0,0,0,0
2413,002413.jpg,train2017,1,68676.0,dent,1,0,0,0,0,0
2414,002414.jpg,train2017,1,126976.0,scratch,0,1,0,0,0,0
2415,002415.jpg,train2017,1,123095.0,dent,1,0,0,0,0,0
2416,002416.jpg,train2017,4,106297.0,scratch,0,1,0,0,0,0
2417,002417.jpg,train2017,1,80723.0,dent,1,0,0,0,0,0
2418,002418.jpg,train2017,1,59302.0,dent,1,0,0,0,0,0
2419,002419.jpg,train2017,1,91569.0,dent,1,0,0,0,0,0
2420,002420.jpg,train2017,1,32157.0,dent,1,0,0,0,0,0
2421,002421.jpg,train2017,2,473074.0,lamp broken,0,1,0,0,1,0
2424,002424.jpg,train2017,1,435485.0,glass shatter,0,0,0,1,0,0
2425,002425.jpg,train2017,1,586275.0,glass shatter,0,0,0,1,0,0
2426,002426.jpg,train2017,1,493776.0,glass shatter,0,0,0,1,0,0
2428,002428.jpg,train2017,4,114048.0,dent,1,1,0,0,1,0
2429,002429.jpg,train2017,2,271785.0,dent,1,0,0,0,1,0
2430,002430.jpg,train2017,1,33108.0,dent,1,0,0,0,0,0
2431,002431.jpg,train2017,1,149871.0,dent,1,0,0,0,0,0
2432,002432.jpg,train2017,1,133872.0,dent,1,0,0,0,0,0
2433,002433.jpg,train2017,2,287968.0,dent,1,1,0,0,0,0
2434,002434.jpg,train2017,3,75076.0,dent,1,1,0,0,0,0
2435,002435.jpg,train2017,3,70779.0,scratch,1,1,0,0,0,0
2436,002436.jpg,train2017,1,63039.0,dent,1,0,0,0,0,0
2437,002437.jpg,train2017,1,55480.0,dent,1,0,0,0,0,0
2438,002438.jpg,train2017,1,110062.0,dent,1,0,0,0,0,0
2443,002443.jpg,train2017,1,445319.0,dent,1,0,0,0,0,0
2444,002444.jpg,train2017,1,192859.0,glass shatter,0,0,0,1,0,0
2445,002445.jpg,train2017,3,221871.0,glass shatter,1,0,0,1,0,0
2446,002446.jpg,train2017,2,139637.0,glass shatter,1,0,0,1,0,0
2447,002447.jpg,train2017,2,76446.0,dent,1,0,0,0,0,0
2450,002450.jpg,train2017,3,103529.0,dent,1,1,0,0,0,0
2451,002451.jpg,train2017,3,171834.0,dent,1,1,0,0,0,0
2453,002453.jpg,train2017,5,68763.0,dent,1,1,1,0,0,0
2454,002454.jpg,train2017,1,91090.0,lamp broken,0,0,0,0,1,0
2455,002455.jpg,train2017,1,107559.0,dent,1,0,0,0,0,0
2456,002456.jpg,train2017,1,95247.0,dent,1,0,0,0,0,0
2457,002457.jpg,train2017,2,91334.0,dent,1,1,0,0,0,0
2458,002458.jpg,train2017,1,148312.0,dent,1,0,0,0,0,0
2459,002459.jpg,train2017,2,222339.0,dent,1,0,1,0,0,0
2460,002460.jpg,train2017,1,139854.0,dent,1,0,0,0,0,0
2464,002464.jpg,train2017,2,322538.0,lamp broken,1,0,0,0,1,0
2465,002465.jpg,train2017,1,127796.0,dent,1,0,0,0,0,0
2466,002466.jpg,train2017,2,138108.0,dent,1,0,0,0,0,0
2469,002469.jpg,train2017,3,135970.0,lamp broken,1,1,0,0,1,0
2470,002470.jpg,train2017,2,64271.0,scratch,0,1,0,0,0,0
2471,002471.jpg,train2017,2,336818.0,dent,1,0,0,0,0,0
2472,002472.jpg,train2017,2,17930.0,dent,1,0,1,0,0,0
2473,002473.jpg,train2017,1,62811.0,dent,1,0,0,0,0,0
2474,002474.jpg,train2017,2,310863.0,dent,1,1,0,0,0,0
2476,002476.jpg,train2017,3,214436.0,dent,1,1,0,0,0,0
2477,002477.jpg,train2017,1,62536.0,dent,1,0,0,0,0,0
2478,002478.jpg,train2017,1,39567.0,dent,1,0,0,0,0,0
2479,002479.jpg,train2017,1,34433.0,dent,1,0,0,0,0,0
2480,002480.jpg,train2017,1,20058.0,dent,1,0,0,0,0,0
2482,002482.jpg,train2017,2,227624.0,scratch,0,1,1,0,0,0
2484,002484.jpg,train2017,1,83220.0,dent,1,0,0,0,0,0
2485,002485.jpg,train2017,2,355417.0,dent,1,1,0,0,0,0
2487,002487.jpg,train2017,1,184731.0,dent,1,0,0,0,0,0
2489,002489.jpg,train2017,1,106312.0,dent,1,0,0,0,0,0
2490,002490.jpg,train2017,3,53260.0,dent,1,1,0,0,0,0
2492,002492.jpg,train2017,2,516757.0,scratch,0,1,0,0,0,0
2493,002493.jpg,train2017,3,8363.0,dent,1,1,0,0,0,0
2494,002494.jpg,train2017,4,15539.0,dent,1,1,0,0,0,0
2495,002495.jpg,train2017,4,241955.0,dent,1,1,0,0,0,0
2496,002496.jpg,train2017,5,309272.0,dent,1,1,0,0,0,0
2497,002497.jpg,train2017,2,35916.0,dent,1,0,0,0,0,0
2499,002499.jpg,train2017,3,84939.0,dent,1,1,0,0,0,0
2500,002500.jpg,train2017,1,57249.0,dent,1,0,0,0,0,0
